id,Gene_name,gene_biotype,Chr,Start,End,Strand,TGFb_m_av,TGFb_12h_av,TBFb_48h_av,12h_fold_change,48h_fold_change,12h_padj,48h_padj,TGFb_m_1_TPM,TGFb_m_2_TPM,TGFb_12h_1_TPM,TGFb_12h_2_TPM,TGFb_48h_1_TPM,TGFb_48h_2_TPM
ENSG00000169490,TM2D2,protein_coding,8,38988808,38996824,-,40.115,44.7,47.09,1.114296398,1.173875109,0.806741514,0.373824074,39.4,40.83,43.36,46.04,48.16,46.02
ENSG00000067182,TNFRSF1A,protein_coding,12,6328757,6342114,-,40.11,34.975,30.705,0.871977063,0.76551982,0.038460588,0.000165398,38.43,41.79,34.33,35.62,30.09,31.32
ENSG00000100983,GSS,protein_coding,20,34928432,34956027,-,40.11,45.345,45.235,1.130516081,1.127773623,0.697287617,0.612459479,39.42,40.8,46.29,44.4,42.77,47.7
ENSG00000163032,VSNL1,protein_coding,2,17539126,17657018,+,40.09,16.43,4.335,0.409827887,0.108131704,1.89E-16,4.03E-72,42.43,37.75,18.63,14.23,4.4,4.27
ENSG00000115718,PROC,protein_coding,2,127418427,127429242,+,40.08,43.34,45.87,1.081337325,1.144461078,0.955697515,0.621204428,37.8,42.36,39.34,47.34,46.93,44.81
ENSG00000120727,PAIP2,protein_coding,5,139341587,139369720,+,40.075,35.605,38.475,0.888459139,0.96007486,0.166306923,0.548648,38.91,41.24,35.72,35.49,42.65,34.3
ENSG00000115866,DARS1,protein_coding,2,135905881,135986100,-,40.065,31.155,29.62,0.777611382,0.73929864,0.001036108,0.000844116,38.36,41.77,32.64,29.67,33.23,26.01
ENSG00000143436,MRPL9,protein_coding,1,151759647,151763496,-,40.055,49.265,30.48,1.229933841,0.760953689,0.357023726,0.019424855,37.96,42.15,48.28,50.25,27.22,33.74
ENSG00000108861,DUSP3,protein_coding,17,43766125,43778977,-,40.05,56.685,60.09,1.415355805,1.500374532,9.99E-07,6.94E-10,40.24,39.86,57.22,56.15,58.31,61.87
ENSG00000110048,OSBP,protein_coding,11,59574398,59615774,-,40.045,42.01,40.985,1.049069796,1.023473592,0.92608785,0.746551836,38.78,41.31,43.2,40.82,42.27,39.7
ENSG00000122140,MRPS2,protein_coding,9,135499984,135504673,+,40.025,29.42,15.96,0.7350406,0.398750781,0.001079751,3.38E-19,40,40.05,31.78,27.06,15.49,16.43
ENSG00000072958,AP1M1,protein_coding,19,16197854,16245906,+,40.025,40.37,33.55,1.008619613,0.838226109,0.777971859,0.024617325,36.39,43.66,42.04,38.7,33.6,33.5
ENSG00000022277,RTF2,protein_coding,20,56468585,56519449,+,39.98,44.48,45.29,1.112556278,1.132816408,0.824632269,0.626760362,41.84,38.12,44,44.96,44.54,46.04
ENSG00000119403,PHF19,protein_coding,9,120855651,120894896,-,39.975,56.965,34.615,1.425015635,0.865916198,0.006300364,0.089228645,39.27,40.68,52.6,61.33,33.92,35.31
ENSG00000131165,CHMP1A,protein_coding,16,89640816,89657738,-,39.97,46.005,49.59,1.150988241,1.24068051,0.543299878,0.089086377,39.78,40.16,46.74,45.27,52.42,46.76
ENSG00000116096,SPR,protein_coding,2,72887382,72892158,+,39.925,48.53,41.215,1.215529117,1.032310582,0.322727153,0.89697628,40.27,39.58,46.8,50.26,39.58,42.85
ENSG00000100387,RBX1,protein_coding,22,40951347,40973309,+,39.915,39.03,35.43,0.977827884,0.887636227,0.67931999,0.198005959,40.53,39.3,40.8,37.26,34.48,36.38
ENSG00000118579,MED28,protein_coding,4,17614641,17634105,+,39.91,44.305,29.24,1.110122776,0.732648459,0.816696198,5.55E-05,39.17,40.65,47.09,41.52,31.7,26.78
ENSG00000204356,NELFE,protein_coding,6,31952087,31959038,-,39.9,43.185,33.705,1.082330827,0.844736842,0.950179907,0.070008758,37.86,41.94,45.5,40.87,32.15,35.26
ENSG00000117114,ADGRL2,protein_coding,1,81306147,81993932,+,39.9,39.295,48.83,0.984837093,1.223809524,0.425797352,0.011665107,39.72,40.08,37.06,41.53,48.12,49.54
ENSG00000080371,RAB21,protein_coding,12,71754863,71800286,+,39.9,46.63,51.15,1.168671679,1.281954887,0.409691871,0.018362913,37.83,41.97,49.16,44.1,54.43,47.87
ENSG00000114902,SPCS1,protein_coding,3,52704955,52711148,+,39.865,38,32.85,0.953217108,0.824031105,0.586423309,0.073124196,36.84,42.89,38.58,37.42,34.21,31.49
ENSG00000104859,CLASRP,protein_coding,19,45039045,45070956,+,39.86,34.465,35.875,0.864651279,0.900025088,0.140479065,0.263962124,40.87,38.85,34.09,34.84,38.31,33.44
ENSG00000198843,SELENOT,protein_coding,3,150602875,150630436,+,39.86,40.6,41.925,1.018564977,1.051806322,0.805343542,0.980198117,38.01,41.71,40.49,40.71,41.2,42.65
ENSG00000114978,MOB1A,protein_coding,2,74152528,74178898,-,39.845,44.21,52.765,1.109549504,1.324256494,0.739310878,0.000705378,36.61,43.08,44.31,44.11,51.34,54.19
ENSG00000138073,PREB,protein_coding,2,27130756,27134666,-,39.84,41.38,36.69,1.038654618,0.920933735,0.905866202,0.164221957,38.03,41.65,40.44,42.32,36.26,37.12
ENSG00000131503,ANKHD1,protein_coding,5,140401814,140539856,+,39.825,43.78,39.39,1.099309479,0.989077213,0.820181474,0.485471186,40.24,39.41,43.72,43.84,38.54,40.24
ENSG00000119185,ITGB1BP1,protein_coding,2,9403475,9423528,-,39.81,39.52,33.81,0.992715398,0.849284099,0.779480257,0.17163835,39.48,40.14,42.01,37.03,30.65,36.97
ENSG00000101255,TRIB3,protein_coding,20,362835,397559,+,39.78,37.565,26.085,0.944318753,0.655731523,0.27959762,7.76E-09,37.93,41.63,37.3,37.83,25.83,26.34
ENSG00000142208,AKT1,protein_coding,14,104769349,104795751,-,39.765,46.005,49.21,1.156921916,1.237520433,0.521355301,0.084343765,42.49,37.04,45.76,46.25,47.16,51.26
ENSG00000008838,MED24,protein_coding,17,40019097,40061215,-,39.73,46.905,36.575,1.18059401,0.920588976,0.389905326,0.208989905,36.45,43.01,46.25,47.56,34.68,38.47
ENSG00000204370,SDHD,protein_coding,11,112086824,112120016,+,39.725,41.735,31.56,1.05059786,0.794461926,0.963898801,0.012897341,37.41,42.04,43.21,40.26,32.17,30.95
ENSG00000085788,DDHD2,protein_coding,8,38225218,38275558,+,39.725,41.185,50.445,1.036752675,1.269855255,0.910436036,0.069368505,43.85,35.6,40.42,41.95,49.08,51.81
ENSG00000060339,CCAR1,protein_coding,10,68721012,68792377,+,39.695,37.45,37.175,0.943443759,0.936515934,0.282993774,0.26762876,41.95,37.44,37.18,37.72,33.94,40.41
ENSG00000198380,GFPT1,protein_coding,2,69319780,69387250,-,39.66,40.185,54.78,1.013237519,1.381240545,0.67249079,4.91E-06,37.26,42.06,41.64,38.73,53.34,56.22
ENSG00000006831,ADIPOR2,protein_coding,12,1688574,1788674,+,39.635,43.875,56.045,1.106976157,1.414028006,0.751646275,1.18E-06,40.5,38.77,44.11,43.64,56.16,55.93
ENSG00000143641,GALNT2,protein_coding,1,230057990,230282122,+,39.615,53.595,75.755,1.35289663,1.912280702,4.88E-05,2.36E-33,39.37,39.86,55.18,52.01,76.27,75.24
ENSG00000135655,USP15,protein_coding,12,62260338,62417431,+,39.595,43.225,35.225,1.091678242,0.889632529,0.91034845,0.14072323,36.74,42.45,43.13,43.32,36.54,33.91
ENSG00000144785,,protein_coding,12,56285916,56316059,-,39.54,30.86,32.005,0.780475468,0.809433485,0.258070423,0.286185496,32.79,46.29,29.44,32.28,33.3,30.71
ENSG00000104267,CA2,protein_coding,8,85463968,85481493,+,39.505,23.615,10.12,0.597772434,0.256170105,1.80E-08,6.44E-28,38.58,40.43,24.25,22.98,11.7,8.54
ENSG00000116521,SCAMP3,protein_coding,1,155255979,155262430,-,39.46,32.45,28.61,0.822351749,0.725038013,0.028505254,0.000717439,38.51,40.41,31.43,33.47,26.63,30.59
ENSG00000196411,EPHB4,protein_coding,7,100802565,100827523,-,39.455,46.79,36.63,1.185907996,0.928399442,0.224867825,0.144240611,36.41,42.5,46.01,47.57,38.84,34.42
ENSG00000174669,SLC29A2,protein_coding,11,66362521,66372214,-,39.455,34.54,45.265,0.875427702,1.147256368,0.027204218,0.389245774,38.37,40.54,34.78,34.3,44.58,45.95
ENSG00000120963,ZNF706,protein_coding,8,101177878,101206193,-,39.38,42.89,40.64,1.089131539,1.031995937,0.941750102,0.929703756,35.72,43.04,41.49,44.29,36.87,44.41
ENSG00000125733,TRIP10,protein_coding,19,6737925,6751530,+,39.37,48.895,39.355,1.241935484,0.999618999,0.152089017,0.692186602,37.08,41.66,50.59,47.2,38.62,40.09
ENSG00000100979,PLTP,protein_coding,20,45898621,45912155,-,39.365,27.8,11.2,0.706211101,0.284516703,1.69E-05,3.90E-34,40.65,38.08,28.15,27.45,11.95,10.45
ENSG00000158042,MRPL17,protein_coding,11,6680385,6683340,-,39.335,40.245,42.48,1.023134613,1.079954239,0.884117895,0.912425606,37.5,41.17,38.68,41.81,41.78,43.18
ENSG00000163584,RPL22L1,protein_coding,3,170864875,170870208,-,39.33,31.34,15.48,0.79684719,0.393592677,0.192606189,2.91E-07,37.22,41.44,32.58,30.1,15.75,15.21
ENSG00000108055,SMC3,protein_coding,10,110567684,110606048,+,39.295,39.79,36.32,1.012597023,0.924290622,0.662262665,0.057970315,40.69,37.9,40.24,39.34,36.59,36.05
ENSG00000130311,DDA1,protein_coding,19,17309518,17323298,+,39.285,52.83,70.115,1.344788087,1.784777905,0.038710201,1.71E-09,34.82,43.75,52.84,52.82,70.85,69.38
ENSG00000069956,MAPK6,protein_coding,15,51952106,52067375,+,39.245,50.785,36.63,1.294050197,0.933367308,0.00216354,0.077816466,40.03,38.46,50.83,50.74,37.12,36.14
ENSG00000166557,TMED3,protein_coding,15,79311112,79427432,+,39.245,34.875,51.625,0.888648235,1.315454198,0.10888579,0.019905295,38.16,40.33,35.91,33.84,54.5,48.75
ENSG00000174238,PITPNA,protein_coding,17,1517718,1562792,-,39.24,45.025,39.655,1.147426096,1.010575943,0.633505125,0.756896895,42.01,36.47,47.01,43.04,38.05,41.26
ENSG00000076242,MLH1,protein_coding,3,36993350,37050846,+,39.22,47.705,32.26,1.216343702,0.822539521,0.215069948,0.005873193,40.08,38.36,46.36,49.05,31.38,33.14
ENSG00000213782,DDX47,protein_coding,12,12813316,12829981,+,39.205,36.105,30.935,0.920928453,0.789057518,0.312873297,0.003270994,36.48,41.93,33.17,39.04,30.92,30.95
ENSG00000025796,SEC63,protein_coding,6,107867756,107958208,-,39.175,29.91,28.97,0.763497128,0.739502234,5.43E-05,3.77E-06,38.84,39.51,31.82,28,27.67,30.27
ENSG00000197448,GSTK1,protein_coding,7,143244093,143270854,+,39.17,38.215,48.695,0.975619096,1.243170794,0.666801734,0.202466459,40.28,38.06,37.34,39.09,49.39,48
ENSG00000142684,ZNF593,protein_coding,1,26169908,26170873,+,39.16,32.355,23.445,0.826225741,0.598697651,0.249223701,0.001384586,40.74,37.58,31.03,33.68,23.81,23.08
ENSG00000140416,TPM1,protein_coding,15,63042632,63071915,+,39.145,83.34,231.275,2.129007536,5.908161962,2.67E-20,2.21E-200,36.7,41.59,83.85,82.83,230.57,231.98
ENSG00000084652,TXLNA,protein_coding,1,32179675,32198285,+,39.12,37.365,40.07,0.955138037,1.024284254,0.157623875,0.743664211,38.86,39.38,38.72,36.01,38.35,41.79
ENSG00000196510,ANAPC7,protein_coding,12,110372900,110403730,-,39.11,39.42,36.12,1.007926362,0.923548964,0.761003659,0.225043145,38.33,39.89,37.78,41.06,34.22,38.02
ENSG00000127831,VIL1,protein_coding,2,218419121,218453295,+,39.11,65.985,65.52,1.687164408,1.675274866,5.23E-11,3.43E-11,38.54,39.68,63.85,68.12,66.86,64.18
ENSG00000116062,MSH6,protein_coding,2,47695530,47810063,+,39.105,37.75,25.91,0.9653497,0.662575118,0.253350923,2.46E-12,37.83,40.38,38.19,37.31,24.59,27.23
ENSG00000126003,PLAGL2,protein_coding,20,32192504,32207743,-,39.055,74.36,52.805,1.903981564,1.352067597,2.48E-35,1.61E-06,37.35,40.76,72.77,75.95,52.36,53.25
ENSG00000140263,SORD,protein_coding,15,45023147,45077185,+,39.035,22.96,12.86,0.588190086,0.329447931,5.99E-13,1.20E-40,40.69,37.38,22.35,23.57,12.41,13.31
ENSG00000120053,GOT1,protein_coding,10,99396870,99430624,-,39.03,31.68,19.61,0.811683321,0.502434025,0.004469073,8.21E-16,37.96,40.1,32.31,31.05,19.38,19.84
ENSG00000058804,NDC1,protein_coding,1,53765478,53838463,-,39.025,34.52,22.465,0.884561179,0.57565663,0.022030435,1.50E-17,40.8,37.25,35.44,33.6,22.51,22.42
ENSG00000102572,STK24,protein_coding,13,98445185,98577940,-,39,36.605,34.305,0.938589744,0.879615385,0.241240262,0.048036004,36.43,41.57,36.1,37.11,32.48,36.13
ENSG00000049656,CLPTM1L,protein_coding,5,1317752,1345099,-,38.975,45.635,41.76,1.170878768,1.071456062,0.483049282,0.935799532,39.26,38.69,45.82,45.45,40.68,42.84
ENSG00000171634,BPTF,protein_coding,17,67825503,67984378,+,38.97,36.995,36.665,0.94931999,0.940851937,0.234394341,0.084297073,37.04,40.9,33.95,40.04,36.06,37.27
ENSG00000173848,NET1,protein_coding,10,5412557,5459056,+,38.96,28.42,17.075,0.729466119,0.438270021,1.10E-06,8.65E-26,40.12,37.8,28.41,28.43,15.82,18.33
ENSG00000145833,DDX46,protein_coding,5,134758771,134855133,+,38.95,38.355,30.94,0.984724005,0.794351733,0.481698136,7.32E-05,40.39,37.51,38.33,38.38,30.76,31.12
ENSG00000134697,GNL2,protein_coding,1,37566816,37595937,-,38.94,33.485,26.535,0.859912686,0.681432974,0.02357894,2.66E-07,38.58,39.3,34.13,32.84,25.85,27.22
ENSG00000079999,KEAP1,protein_coding,19,10486125,10503558,-,38.915,53.525,45.565,1.375433637,1.170885263,0.002947546,0.294630237,37.26,40.57,50.25,56.8,45.12,46.01
ENSG00000167674,HDGFL2,protein_coding,19,4472297,4502208,+,38.88,49.835,39.175,1.281764403,1.007587449,0.044351378,0.727742488,39.87,37.89,49.65,50.02,40.76,37.59
ENSG00000140400,MAN2C1,protein_coding,15,75355207,75368612,-,38.855,36.615,38.265,0.942349762,0.984815339,0.544068419,0.705018042,42.12,35.59,33.41,39.82,35.83,40.7
ENSG00000153774,CFDP1,protein_coding,16,75293698,75433503,-,38.855,41.945,48.41,1.079526444,1.245914297,0.955883646,0.184505422,36.91,40.8,42.43,41.46,45.81,51.01
ENSG00000053372,MRTO4,protein_coding,1,19251805,19260128,+,38.835,30.54,17.44,0.786404017,0.449079439,0.001413789,1.64E-19,39.41,38.26,31,30.08,17.2,17.68
ENSG00000141076,UTP4,protein_coding,16,69131291,69231130,+,38.805,36.385,21.34,0.937636902,0.549929133,0.323155227,2.03E-13,37.34,40.27,34.3,38.47,21.25,21.43
ENSG00000130810,PPAN,protein_coding,19,10106362,10112012,+,38.8,26.835,18.59,0.691623711,0.479123711,0.002689482,4.68E-09,43.49,34.11,23.99,29.68,20.36,16.82
ENSG00000255468,B4GAT1-DT,lncRNA,11,66347950,66364804,+,38.745,27.4,10.16,0.707188024,0.262227384,0.005118158,7.47E-17,36.97,40.52,26.19,28.61,8.39,11.93
ENSG00000091140,DLD,protein_coding,7,107891162,107931730,+,38.74,36.36,27.51,0.938564791,0.71011874,0.255057034,4.56E-06,37.37,40.11,36.4,36.32,28.5,26.52
ENSG00000062822,POLD1,protein_coding,19,50384204,50418018,+,38.72,36.915,26.27,0.953383264,0.678460744,0.256952589,1.55E-07,37.89,39.55,38.21,35.62,23.59,28.95
ENSG00000180304,OAZ2,protein_coding,15,64687573,64703281,-,38.695,36.535,46.725,0.944178834,1.207520351,0.495964921,0.293915667,40.35,37.04,34.11,38.96,47.28,46.17
ENSG00000183617,MRPL54,protein_coding,19,3762682,3768575,+,38.67,40.335,27.88,1.043056633,0.72097233,0.961811218,0.043008987,38.14,39.2,44.27,36.4,26.78,28.98
ENSG00000102393,GLA,protein_coding,X,101393273,101408012,-,38.67,35.165,28.63,0.909361262,0.74036721,0.248790906,0.001038419,39.16,38.18,35.95,34.38,27.55,29.71
ENSG00000103335,PIEZO1,protein_coding,16,88715338,88785220,-,38.67,73.895,129.38,1.910912852,3.345746056,4.51E-20,1.67E-121,35.37,41.97,68.27,79.52,129.06,129.7
ENSG00000130254,SAFB2,protein_coding,19,5586999,5624046,-,38.66,37.415,32.86,0.967796172,0.849974133,0.405000976,0.009167251,38.31,39.01,36.27,38.56,34.08,31.64
ENSG00000136270,TBRG4,protein_coding,7,45100100,45112047,-,38.635,33.69,25.76,0.872007247,0.666752944,0.078609629,2.74E-05,36.64,40.63,34.81,32.57,28.38,23.14
ENSG00000198758,EPS8L3,protein_coding,1,109750080,109764027,-,38.625,31.92,28.545,0.826407767,0.739029126,0.057451494,0.001635601,35.52,41.73,34.11,29.73,27.5,29.59
ENSG00000201654,RNU6-7,snRNA,14,32202045,32202151,+,38.6,36.745,21.835,0.951943005,0.565673575,NA,NA,33.87,43.33,30.87,42.62,20.07,23.6
ENSG00000202337,RNU6-8,snRNA,14,32203163,32203269,-,38.6,36.745,21.835,0.951943005,0.565673575,NA,NA,33.87,43.33,30.87,42.62,20.07,23.6
ENSG00000206625,RNU6-1,snRNA,15,67839939,67840045,-,38.6,36.745,21.835,0.951943005,0.565673575,NA,NA,33.87,43.33,30.87,42.62,20.07,23.6
ENSG00000206932,RNU6-4P,snRNA,3,181231737,181231843,+,38.6,36.745,21.835,0.951943005,0.565673575,NA,NA,33.87,43.33,30.87,42.62,20.07,23.6
ENSG00000206965,RNU6-5P,snRNA,2,174557966,174558072,-,38.6,36.745,21.835,0.951943005,0.565673575,NA,NA,33.87,43.33,30.87,42.62,20.07,23.6
ENSG00000207041,RNU6-3P,snRNA,X,141118030,141118136,-,38.6,36.745,21.835,0.951943005,0.565673575,NA,NA,33.87,43.33,30.87,42.62,20.07,23.6
ENSG00000207357,RNU6-2,snRNA,19,1021522,1021628,+,38.6,36.745,21.835,0.951943005,0.565673575,NA,NA,33.87,43.33,30.87,42.62,20.07,23.6
ENSG00000207507,RNU6-9,snRNA,19,893484,893590,+,38.6,36.745,21.835,0.951943005,0.565673575,NA,NA,33.87,43.33,30.87,42.62,20.07,23.6
ENSG00000272055,RNU6-6P,snRNA,10,13217269,13217375,+,38.6,36.745,21.835,0.951943005,0.565673575,NA,NA,33.87,43.33,30.87,42.62,20.07,23.6
ENSG00000096063,SRPK1,protein_coding,6,35832966,35921342,-,38.58,32.565,31.035,0.844090202,0.804432348,0.001228449,9.61E-05,36.64,40.52,32.95,32.18,31.41,30.66
ENSG00000100359,SGSM3,protein_coding,22,40370591,40410289,+,38.575,31.405,52.54,0.814128321,1.362022035,0.029991373,0.0131712,34.93,42.22,33.22,29.59,49.85,55.23
ENSG00000090372,STRN4,protein_coding,19,46719511,46746994,-,38.57,40.165,45.175,1.041353383,1.171247083,0.908671777,0.257176437,38.16,38.98,39.9,40.43,44.21,46.14
ENSG00000188690,UROS,protein_coding,10,125784980,125823258,-,38.545,36.21,23.295,0.939421455,0.604358542,0.468955303,1.85E-06,35.94,41.15,34.69,37.73,22.57,24.02
ENSG00000135540,NHSL1,protein_coding,6,138422043,138692571,-,38.54,38.725,29.325,1.004800208,0.760897769,0.592357651,7.19E-08,36.71,40.37,40.31,37.14,28.97,29.68
ENSG00000040275,SPDL1,protein_coding,5,169583636,169604778,+,38.535,41.325,29.995,1.072401713,0.778383288,0.968991225,0.000702952,38.5,38.57,40.84,41.81,30.18,29.81
ENSG00000171735,CAMTA1,protein_coding,1,6785454,7769706,+,38.525,44.035,48.525,1.14302401,1.259571707,0.817072779,0.355007777,35.87,41.18,45.66,42.41,51,46.05
ENSG00000168078,PBK,protein_coding,8,27809624,27838082,-,38.51,42.37,21.66,1.100233706,0.562451311,0.875556257,1.22E-09,40.59,36.43,43.49,41.25,20.47,22.85
ENSG00000133313,CNDP2,protein_coding,18,74495816,74523454,+,38.44,35.355,30.49,0.919745057,0.793184183,0.263397926,0.007039187,38.52,38.36,36.98,33.73,28.54,32.44
ENSG00000169919,GUSB,protein_coding,7,65960684,65982215,-,38.395,42.415,32.875,1.104701133,0.85623128,0.842195304,0.043330426,35.93,40.86,41.96,42.87,32.9,32.85
ENSG00000141580,WDR45B,protein_coding,17,82614562,82648553,-,38.39,34.815,37.995,0.906876791,0.989710862,0.124627297,0.569298948,36.69,40.09,36.71,32.92,36.78,39.21
ENSG00000106804,C5,protein_coding,9,120932987,121075195,-,38.375,27.215,11.905,0.709185668,0.310228013,8.91E-10,9.82E-63,36.8,39.95,26.2,28.23,11.07,12.74
ENSG00000170275,CRTAP,protein_coding,3,33114014,33147773,+,38.375,40.305,27.915,1.05029316,0.72742671,0.956012451,8.88E-05,38.38,38.37,39.98,40.63,27.1,28.73
ENSG00000160789,LMNA,protein_coding,1,156082573,156140081,+,38.375,53.39,98.905,1.391270358,2.57732899,0.001042527,2.05E-42,38.89,37.86,52.61,54.17,102.58,95.23
ENSG00000121022,COPS5,protein_coding,8,67043079,67083783,-,38.36,40.555,34.215,1.057221064,0.891944734,0.97946172,0.191533782,38.68,38.04,40.89,40.22,36.37,32.06
ENSG00000178719,GRINA,protein_coding,8,143990056,143993415,+,38.345,34.275,32.585,0.893858391,0.849784848,0.139804173,0.033657695,36.65,40.04,34.3,34.25,33.19,31.98
ENSG00000211459,MT-RNR1,Mt_rRNA,MT,648,1601,+,38.345,30.21,45.825,0.787847177,1.195071065,0.16986876,0.820991446,32.7,43.99,36.89,23.53,33.48,58.17
ENSG00000106305,AIMP2,protein_coding,7,6009255,6023834,+,38.27,34.285,22.38,0.89587144,0.584792265,0.276810334,3.07E-06,36.31,40.23,36.21,32.36,20.38,24.38
ENSG00000078403,MLLT10,protein_coding,10,21524646,21743630,+,38.27,37.445,30.315,0.978442644,0.792134831,0.588703516,0.003753579,40.7,35.84,37.85,37.04,28.46,32.17
ENSG00000170412,GPRC5C,protein_coding,17,74424851,74451653,+,38.26,33.17,53.335,0.866962886,1.394014637,0.10888579,0.00625192,40.03,36.49,32.6,33.74,56.16,50.51
ENSG00000101161,PRPF6,protein_coding,20,63981132,64033100,+,38.25,39.64,27.045,1.036339869,0.707058824,0.874426808,3.64E-08,36.87,39.63,38.24,41.04,27.33,26.76
ENSG00000108582,CPD,protein_coding,17,30378927,30469989,+,38.225,38.28,28.89,1.001438849,0.755788097,0.646403993,7.35E-06,39.42,37.03,34.17,42.39,31.93,25.85
ENSG00000073536,NLE1,protein_coding,17,35128730,35142304,-,38.175,26.605,17.905,0.696922069,0.469024231,1.96E-06,1.12E-18,38.48,37.87,25.78,27.43,18.88,16.93
ENSG00000064545,TMEM161A,protein_coding,19,19119169,19138513,-,38.17,37.92,24.805,0.993450354,0.649855908,0.719741521,2.16E-05,36.68,39.66,37.58,38.26,22.34,27.27
ENSG00000187741,FANCA,protein_coding,16,89726683,89816977,-,38.17,44.95,41.99,1.177626408,1.100078596,0.385184264,0.764750193,38.77,37.57,43.17,46.73,43.78,40.2
ENSG00000061676,NCKAP1,protein_coding,2,182909115,183038858,-,38.17,43.2,43.45,1.131778884,1.13832853,0.482549681,0.280643055,37.37,38.97,42.79,43.61,43.83,43.07
ENSG00000123384,LRP1,protein_coding,12,57128483,57213361,+,38.15,84.015,87.715,2.202228047,2.29921363,1.81E-82,1.05E-98,36.81,39.49,82.17,85.86,85.44,89.99
ENSG00000119927,GPAM,protein_coding,10,112149865,112215377,-,38.13,43.04,12.85,1.128769997,0.337004983,0.642859485,6.42E-39,34.26,42,42.03,44.05,13.88,11.82
ENSG00000071462,BUD23,protein_coding,7,73683025,73705161,+,38.125,34.75,30.43,0.91147541,0.798163934,0.389492526,0.041379531,33.64,42.61,34.22,35.28,31.55,29.31
ENSG00000163320,CGGBP1,protein_coding,3,88051944,88149885,-,38.125,44.53,59.86,1.168,1.570098361,0.395550181,2.78E-09,38.12,38.13,42.63,46.43,60.85,58.87
ENSG00000125848,FLRT3,protein_coding,20,14322985,14337614,-,38.105,27.395,38.89,0.718934523,1.020600971,8.68E-08,0.769897885,36.12,40.09,26.21,28.58,36.43,41.35
ENSG00000108559,NUP88,protein_coding,17,5359668,5420164,-,38.1,45.875,40.615,1.204068241,1.066010499,0.382814261,0.964415957,37.99,38.21,47.15,44.6,40.62,40.61
ENSG00000072062,PRKACA,protein_coding,19,14091688,14118084,-,38.095,48.83,46.78,1.281795511,1.227982675,0.035104521,0.101126997,35.43,40.76,49.65,48.01,48.85,44.71
ENSG00000109111,SUPT6H,protein_coding,17,28662198,28702679,+,38.09,43.605,44.21,1.144788658,1.160672092,0.365732171,0.147583178,38.15,38.03,43.29,43.92,44.75,43.67
ENSG00000136699,SMPD4,protein_coding,2,130151392,130182750,-,38.065,38.065,34.035,1,0.894128464,0.617534722,0.041358807,39.41,36.72,38.18,37.95,32.49,35.58
